company_name,primary_domain,info_url_1,info_url_1_source_type,info_url_2,info_url_2_source_type,sentiment_url_1,sentiment_url_1_source_type,sentiment_url_2,sentiment_url_2_source_type,notes
ReNew,renew.com,https://www.renew.com/,own_about_page,https://en.wikipedia.org/wiki/ReNew_Energy_Global,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Avaada Group,avaada.com,https://www.avaada.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Fourth Partner Energy,fourthpartner.co,https://fourthpartner.co/who-we-are/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Amplus Solar,amplussolar.com,https://www.gentari.in/about/overview,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
India TV,indiatvnews.com,https://en.wikipedia.org/wiki/India_TV,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Republic Media Network,republicworld.com,https://www.republicworld.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Republic_TV,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
The Quint,thequint.com,https://www.thequint.com/about-us,own_about_page,https://en.wikipedia.org/wiki/The_Quint,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Scroll.in,scroll.in,https://en.wikipedia.org/wiki/Scroll.in,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Inc42,inc42.com,https://inc42.com/about/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Maharashtra Chamber of Commerce Industry and Agriculture,mcciapune.com,https://en.wikipedia.org/wiki/Maharashtra,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Council of Arbitration,icaindia.co.in,https://icaindia.co.in/about/company,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Oxfam India,oxfamindia.org,https://www.oxfamindia.org/about-us,own_about_page,https://en.wikipedia.org/wiki/Oxfam,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
WWF-India,wwfindia.org,https://www.wwfindia.org/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aga Khan Foundation India,the.akdn,https://the.akdn/who-we-are,own_about_page,https://en.wikipedia.org/wiki/Aga_Khan_III,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Bharat Gyan Vigyan Samiti,bgvsindia.org,https://bgvsindia.org/about/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
India Literacy Project,ilpnet.org,https://www.ilpnet.org/about-2/,own_about_page,https://en.wikipedia.org/wiki/Literacy_in_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
